0.0018144734	-0.00049364567	-0.04831748	0.026838627	0.0029630288	-0.008492421	2.5700778e-05	0.04219686	-0.004665889	-0.027091825	-0.04841696	-0.005473137	0.012441624	-0.030244326	-0.00081038475	-0.033736873	0.032413077	-0.044103242	0.020280275	-0.013031233	0.007975638	-0.014533628	0.03610858	-0.04949267	0.03862549	-0.048247624	-0.014554728	0.04319221	0.039394286	0.04825056	-0.016018927	-0.014568042	0.014233027	0.008997656	0.0039041638	-0.017757498	0.03308134	-0.040048458	0.0074414127	-0.038404368	0.005626213	-0.00630052	-0.00527085	0.04928926	0.047178064	0.0128241815	0.040154647	0.0223287	-0.014936268	0.0051846392	-0.047618892	-0.040798128	0.0062659867	0.04714943	-0.028905964	-0.0067396536	0.040959667	0.036615167	-0.0035392754	0.001337789	-0.026320374	-0.048619416	-0.019472886	0.019334901	0.01945107	-0.042731464	0.04435226	-0.00025180727	0.03996784	-0.021071767	-0.0011450537	-0.036839772	0.006793104	-0.009952616	0.02143022	0.01087109	-0.04576484	0.0035276525	-0.016791977	0.046420444	-0.018193088	-0.021832144	-0.0005920902	0.015987363	0.0014294274	-0.01855563	-0.035447787	0.03565165	-0.028945684	-0.023478627	0.04134551	-0.009518601	0.01625513	0.04380295	0.026253331	0.0025076158	0.019319799	0.018451784	-0.02211821	0.020165432	-0.021120822	0.013609599	0.01654211	0.01787344	0.041672256	0.034517873	-0.040595733	0.026311208	0.03275195	0.04364622	-0.045718994	-0.03982552	-0.046954002	0.04298662	0.015396986	-0.037664305	0.03076997	-0.047255754	-0.047625568	0.00045758486	0.045547154	0.02691925	-0.009712197	-0.024110425	-0.047216654	-0.028758181	-0.032370888	0.039195184
-0.015976727	0.018174296	0.029667158	-0.01906868	0.018736767	0.01970604	-0.015534359	-0.03325461	-0.04347414	0.021586208	-0.037743736	-0.027022904	0.03710133	-0.041666232	0.043516807	-0.017325599	-0.009240829	0.0058217887	0.038375266	-0.041416723	0.049069617	0.018390497	-0.028578002	0.05415913	-0.030901356	-0.03866642	0.034741618	-0.01976868	0.04292063	-0.0010077152	-0.034354657	0.026423508	-0.041932985	0.04241729	0.029481888	0.002770789	0.013045471	-0.05166668	-0.050603278	-0.040961478	0.010949073	0.002206504	-0.026592439	-0.0070370934	0.056078613	0.010477222	-0.042292483	-0.00331852	0.04958287	0.026836798	-0.03319935	-0.012618974	0.031710263	0.050841074	-0.036044616	0.01452954	-0.01978735	-0.035252556	0.012216778	-0.005411376	0.04294441	0.03492341	-0.000113951755	-0.0022631094	-0.044359263	0.0130557595	0.03588393	-0.0073498506	0.021565424	0.0020499362	-0.044454593	-0.032729425	-0.050739855	0.016267646	-0.0020204855	-0.03530799	0.028630968	-0.032318935	0.036301196	-0.04522017	0.010036571	-0.050954908	0.0024422633	0.039090462	-0.015282932	0.010542492	-0.041394915	-0.021106053	0.032307006	0.04548046	-0.0056801215	0.025104357	0.010185512	0.023880858	-0.007652935	0.02920711	-0.028495094	-0.0031791502	-0.054644186	0.020492855	-0.021854373	-0.032534316	0.034942154	-0.022276584	0.02567943	-0.010399139	0.028610127	0.03188719	-0.037510242	0.03674321	0.0066119363	-0.032474726	-0.027767569	0.013858937	-0.009439173	0.030187823	0.053596005	-0.029832477	-0.011717837	-0.011871859	-0.012431638	-0.018416665	-0.03275449	-0.027135102	-0.042573776	-0.0007715091	-0.03766711	-0.00796225
0.06916333	-0.07734175	-0.01687585	-0.034141514	-0.07280089	-0.027715044	0.0120240655	-0.008013864	-0.013193577	-0.0038966949	0.009053034	0.066930376	0.021062363	-0.04708209	-0.03404444	0.072425425	-0.02142012	0.010343033	0.03984593	-0.0111972205	0.06972493	-0.036275465	0.029148476	-0.013912275	0.009751363	0.0743636	0.024594078	0.04848064	0.030547706	-0.027481945	-0.04787213	0.011840275	0.044497143	-0.0101111	-0.06928892	-0.05524617	0.032769777	-0.069014736	-0.044461142	-0.041632388	0.040238928	-0.021366628	0.020582987	-0.04710797	0.03202465	0.05327951	0.0116935475	0.03588198	0.015372645	-0.005919678	-0.059188124	-0.019637888	-0.045684665	0.04271093	-0.07389893	0.035102304	0.06010671	0.013398938	0.020276207	-0.012355854	0.03258166	-0.017236384	-0.031372808	0.061865598	-0.061520815	-0.0011495606	-0.004611578	-0.03853015	0.0021536585	-0.030614968	-0.03571466	0.06021246	-0.05789432	-0.058119133	0.062426105	-0.0053589093	0.015196619	-0.0010079953	-0.014781812	-0.019834183	0.06885584	0.01896301	-0.024657473	0.022029832	-0.0047540152	0.0037860114	0.015540475	0.008161396	0.00517489	-0.0029630873	0.062392198	0.009045532	0.021668773	-0.06093549	-0.041437957	0.05766849	-0.071530834	-8.493985e-05	-0.025837203	0.06700824	-0.073330544	0.05442855	-0.046795398	-0.08611933	-0.012680785	0.074005075	-0.003605311	0.025012447	-0.012016232	0.07079037	0.0007655507	-0.0005879711	-0.076003395	0.0527857	-0.030610155	0.014843667	0.076663464	0.020496687	-0.019989908	0.020150775	-0.05506204	-0.013647867	0.040499166	0.0010106686	-0.004468956	0.008024999	0.057873186	0.016686149
-0.08040947	0.082185894	0.008635269	0.026791599	0.085217245	-0.006267347	-0.045700137	0.009491698	0.0026713524	0.015651934	-0.06549949	-0.0295938	-0.041198034	-0.010370994	-0.009717299	-0.006693188	0.027089097	-0.035916675	-0.047296427	0.028061807	-0.036422364	0.06343375	-0.06455143	-0.026751215	0.026743576	-0.048872773	-0.035408642	-0.011528472	-0.076283105	0.06691604	0.0016501521	-0.009113896	-0.06742489	0.07970203	-0.0040141256	0.060133822	-0.051129974	0.08082125	-0.012320685	0.027856832	-0.047180165	0.023990348	-0.0057326145	0.06361891	0.0067384453	-0.017450178	0.034364007	-0.033826128	-0.06488578	-0.07865616	0.083032794	-0.05763494	-0.012031153	-0.077101275	0.05039173	-0.013280195	-0.07424735	0.034372013	0.011385474	0.031006005	-0.07375268	0.06954669	0.0060815625	-0.084655024	0.028486663	0.07522192	-0.061331432	0.0709417	0.07998705	0.020761993	0.08510804	-0.08008519	-0.0104728	0.0032988905	-0.012353972	0.08469813	0.0061585023	-0.08123945	-0.020735104	0.00616462	-0.078771986	0.026176628	0.07232663	-0.027506823	-0.006888177	0.026480881	-0.045317378	0.03305987	-0.045747202	-0.0043529887	-0.06672245	-0.02925888	-0.039920688	0.031085867	0.03971067	-0.081994876	0.055977236	0.039861716	0.069321565	-0.03503366	0.07980297	0.0032842238	0.039703075	0.05017012	0.007222708	-0.060326006	0.05532906	-0.017789422	-0.002859186	-0.03772304	-0.07948709	-0.06265348	-0.012025691	-0.0649418	0.016684225	-0.020830153	-0.012497117	0.017385643	-0.04130408	-0.05771447	0.063010186	-0.08119448	-0.011506544	0.035174876	0.050730728	0.065715976	0.0009790944	-0.0022150876
0.07240867	-0.06574331	-0.036374	0.008249349	0.00739935	-0.027664466	0.077854395	0.014641522	0.054454945	-0.074754626	-0.009598504	0.019386848	0.0044854768	-0.00095506466	-0.03173869	0.040760078	-0.030536251	0.031079672	-0.010799895	-0.048834246	0.021717101	-0.030625299	0.065768145	0.015279433	-0.055873603	0.0061072595	0.00933358	0.0022832395	0.0471076	-0.022216411	-0.015484676	-0.007359282	0.06450892	-0.02197868	-0.0033574756	-0.048342343	-0.010245987	-0.00013682252	-0.053741775	-0.0069507603	0.07267743	-0.06300478	0.031150408	-0.017769555	0.086270444	-0.0012832454	-0.08073029	-0.0048262496	0.0755562	0.06249678	0.01472108	0.049507767	-0.0141258305	0.03943382	-0.0061022057	0.019405663	0.057477288	-0.022670355	-0.007891438	-0.009507914	0.051814057	-0.06437107	-0.07140074	-0.014001204	-0.06294388	-0.011187029	0.04426856	-0.0042470265	-0.047471393	0.009718807	0.011257982	0.08320937	0.013253246	-0.04584509	0.0060434053	-0.041344464	0.07435872	0.04116382	0.038336977	-0.046724368	0.046155415	-0.08082884	-0.04390086	0.0030518065	-0.030197782	-0.08272902	0.046053838	-0.035872348	0.082645655	0.046283696	0.011876026	-0.0063354108	0.023659322	-0.07887551	-0.034441173	0.03520108	-0.024834396	-0.023896744	-0.008810099	0.044567633	-0.047993235	0.058146507	-0.018104352	-0.10135205	-0.002823951	0.06849232	-0.05848804	0.046376143	0.0019037516	0.059138175	0.02771014	0.07934933	-0.008794818	0.015397554	-0.046985976	-0.0037401237	0.022612039	-0.027264554	-0.01497258	0.01279386	-0.07680033	0.06959072	0.045931704	0.0147959255	-0.06384828	-0.044709172	0.022132447	-0.007828567
-0.025526442	0.0013966609	0.064310275	0.047240097	0.0016348099	0.059990007	0.0045767366	0.03313012	-0.019347794	-0.0009860166	-0.02843356	0.012131264	-0.063938156	0.0017492202	0.05326561	-0.06111136	0.007640132	-0.019820262	-0.07090473	0.037131492	-0.049581923	0.061764985	0.007069781	-0.0745303	0.045146476	-0.07997292	-0.05784457	0.015899083	0.0058209626	0.026090361	0.0531585	-0.077119775	-0.025226917	0.04219884	-0.0015498013	0.07261282	-0.073292986	0.07055985	-0.010819441	0.013872171	-0.0664924	0.05275478	-0.059395168	0.06505579	-0.0385344	-0.0077886456	0.07406748	-0.038817957	-0.005481275	-0.06265891	-0.022097142	-0.0157154	0.060259346	-0.04918567	0.052036405	-0.02524565	-0.057664473	0.037502877	0.057480764	0.031213129	0.010528782	0.062666304	-0.00034612624	0.0016526623	0.05719101	0.018045774	-0.048235472	0.020162756	0.03870333	0.0298755	-0.0065552844	-0.054491244	0.033790797	0.06488271	-0.043771204	-0.0059830174	-0.03459857	-0.036783747	-0.07675397	-0.012382489	-0.041287508	0.065202825	-0.019981027	-0.010641878	0.030486679	0.0704756	0.0077859415	0.055403195	-0.0076481905	0.0086574005	-0.05927092	-0.056825	-0.02916763	0.06389196	0.020623848	-0.05905785	0.02508938	0.0013208619	0.040784452	-0.016892063	0.05937827	0.017300239	0.013479295	0.027624952	-0.031476352	0.004949273	0.072450526	-0.008620012	0.00581138	-0.034796037	-0.02787811	0.004829152	0.0706818	-0.058612164	0.026331343	-0.034717288	-0.030295672	0.05344726	-0.06801217	-0.07251856	0.02827895	-0.019195408	-0.051662404	0.049649283	-0.004001532	-0.011435909	-0.03574839	0.072018445
0.021617979	-0.00574949	-0.024706956	-0.03217821	-0.043342225	-0.05438753	0.03491925	-0.035383143	0.061840415	-0.04652691	0.0020485302	0.0028422344	-0.0011191829	-0.016537817	0.021658003	0.04723303	-0.02527602	-0.0042378847	-0.012948142	-0.024527691	0.03506303	-0.06370149	0.051286973	-0.015789691	-0.0058112317	0.030382525	0.07250926	-0.017643938	0.03013332	-0.048070565	-0.057387967	0.031382915	0.067598104	-0.0747599	0.023760801	-0.070810586	-0.02462063	-0.06150925	0.015509581	-0.0042410395	0.006041761	-0.014452525	-0.008278701	-0.058797758	0.051729664	0.005745545	-0.05666805	-0.008469581	-0.009633036	0.012371525	-0.025866527	0.049326677	-0.037042927	0.038742393	-0.03566645	0.004153636	0.039123327	0.008309413	-0.047866832	-0.049484156	0.025672438	-0.050263934	-0.002428076	-0.022676613	-0.06211612	-0.050791927	0.016928613	-0.0595068	-0.04962068	0.011654647	0.016010508	-0.0044846167	-0.03882073	-0.05519306	0.010564813	-0.06747045	-0.0016827013	-0.01418446	0.059362594	0.0039712987	-0.011859766	-0.06015071	0.018566413	0.06141042	0.023843497	-0.04179077	0.005877988	-0.009213638	0.031186232	0.061477922	0.0028732754	0.065313965	0.0538168	0.016540308	-0.07229546	0.055008017	-0.0023666422	0.012025107	-0.04382558	0.020793106	-0.04306663	0.050948463	-0.05982539	-0.037761703	-0.017004523	-0.005193549	-0.0054940633	0.072767764	0.021414526	-0.012298346	-0.01964858	0.01249619	-0.059096206	0.039172288	-0.07315016	0.031038692	-0.005050842	0.003190012	0.028069615	0.013731773	0.006516525	0.055850543	0.00024338852	-0.013973423	0.023880213	-0.04165333	0.0050991713	-0.021997787
-0.015629461	0.09677102	0.041332263	0.039543472	0.021586573	0.037698623	-0.04835411	0.02106581	-0.074755095	0.024099823	-0.0021932186	-0.047947474	-0.023869911	0.008432644	0.025767328	-0.06775663	0.078574784	-0.07374143	-0.023500763	0.041085783	-0.10027047	0.042964127	-0.04446188	-0.08347368	0.029476134	-0.09517278	-0.097572565	-0.02540369	-0.088035956	0.031739246	0.04733388	-0.057365008	-0.09762884	0.02424474	0.054372743	0.09517956	-0.07472403	0.054961164	0.062105022	0.003112452	-0.006259753	0.06450771	-0.083851345	0.035770543	-0.066296786	-0.04609872	0.082699426	-0.0021094445	-0.0235144	-0.04540694	0.10046139	-0.026477339	0.07744611	-0.028361537	0.04314152	-0.0648601	-0.06607181	0.06816721	0.08091085	0.052073732	-0.0537057	0.014275796	0.04578957	-0.051263828	0.041081287	0.06027113	-0.058375306	0.031900704	0.023974854	0.018317109	0.029103993	-0.036604773	0.099934414	0.08925243	-0.036029447	0.09720709	-0.023702282	-0.052282494	-0.06636941	0.01485876	-0.054498266	0.031102706	0.03784578	-0.024766687	0.08900577	0.0099885035	-0.057525422	0.039149687	-0.07454019	-0.045002602	-0.080238156	-0.10094529	-0.06230481	0.006050873	0.013437685	-0.08305012	0.05270921	0.051829293	0.06572657	-0.09757998	0.02785609	-0.039120466	0.009225423	0.09942821	-0.06427936	-0.05294943	0.05907411	-0.017968373	0.030886212	-0.023493318	-0.021589644	-0.06364421	0.0030021588	-0.04163102	0.07765065	-0.07301718	-0.026386343	0.06662128	-0.016532624	-0.028194997	0.0019908978	-0.076955356	-0.08409114	0.094201945	0.06250636	0.090139374	-0.08654974	0.097425535
-0.11706812	0.085244864	0.047516786	0.10750071	0.066456616	0.030391453	-0.11669249	0.022711547	-0.1074624	0.062414132	-0.040818233	-0.04054979	-0.042937234	0.078939125	0.02860594	-0.034882132	0.040003177	-0.039860837	-0.09705711	0.06613318	-0.07395398	0.05115772	-0.049214266	-0.09202411	0.09582271	-0.050795045	-0.037716094	-0.104730256	-0.11254019	0.058642153	0.03683552	-0.06343007	-0.10998294	0.06518493	0.04049005	0.08081286	-0.020251684	0.086583845	0.07507253	0.089554	-0.021318322	0.06591791	-0.087128736	0.11078981	-0.10850474	-0.10125437	0.07178032	-0.10737665	-0.034086015	-0.032721184	0.11325791	-0.043676533	0.10988447	-0.0573713	0.061872125	-0.05357589	-0.054259643	0.02939106	0.022816213	0.029157177	-0.03922119	0.04441557	0.1115677	-0.069824494	0.047096584	0.08037091	-0.11874737	0.10302969	0.124704026	0.06250817	0.031571485	-0.104551286	0.042323366	0.06528216	-0.105852984	0.032577556	-0.03779497	-0.071333334	-0.11146514	0.06112071	-0.091779724	0.08210072	0.114445716	-0.04797145	0.089693196	0.116408035	-0.07474788	0.033614494	-0.04358821	-0.06103963	-0.10289433	-0.073526345	-0.073457636	0.026998434	0.07405043	-0.12095628	0.1145606	0.11795097	0.08292015	-0.0704015	0.036989734	-0.11024978	0.07809216	0.09080117	-0.119652316	-0.020585187	0.06835339	-0.024093544	0.09781669	-0.1173461	-0.061629	-0.12119231	0.084415264	-0.04542913	0.023539659	-0.05958768	-0.024946585	0.06892354	-0.052937057	-0.049155742	0.06865938	-0.11687777	-0.099640384	0.09828709	0.051382426	0.03530412	-0.1032479	0.045214638
0.089851014	-0.075699896	-0.08419672	-0.05991762	-0.012085184	-0.08749924	0.0052735056	-0.027374184	0.046699174	-0.023206783	0.09424262	0.037569545	0.02266317	-0.10188054	-0.071998075	0.05179695	-0.054941993	0.049701672	0.002829188	-0.08159658	0.07508207	-0.02518737	0.09760348	0.07715048	-0.08826016	0.106198475	0.03721051	0.016260948	0.010680845	-0.087089114	-0.065125585	0.040212322	0.007085413	-0.020844987	-0.017801514	-0.010172638	0.056646515	-0.032981943	-0.006642085	-0.09059346	0.09977768	-0.08330198	0.021970216	-0.025929442	0.06323335	0.09747572	-0.059808586	0.09585207	0.09474648	0.099586606	-0.07330154	0.018630259	-0.05521061	0.02654346	-0.031881586	0.07364152	0.022046909	-0.023079762	-0.08587768	-0.024577433	0.013962216	-0.061655574	-0.06179034	0.0964605	-0.013344993	-0.087487385	0.019801518	-0.047748037	-0.047592685	-0.03442648	-0.048843995	0.009823884	-0.018054305	-0.074982114	0.02069852	-0.078952394	0.06983571	0.052482504	0.09292204	-0.10207144	0.079480655	-0.01558219	-0.045318875	0.07304752	-0.09035894	-0.0106325615	0.085447565	-0.086666435	0.059398707	0.016466454	0.057234004	0.086072735	0.08781106	-0.015971228	-0.050770447	0.06735579	-0.10490867	-0.09663594	-0.010656174	0.048658293	-0.08191793	0.01643245	-0.056352373	-0.11222589	0.055219434	0.0569893	-0.053770307	0.075436324	-0.101159275	0.09911016	0.09720634	0.032023806	-0.06483051	0.0684439	-0.100607775	0.035055432	0.010588856	-0.021639826	0.07197127	0.06539655	-0.01860292	0.0532414	0.10126378	-0.08970171	-0.008323519	-0.038174	0.07228942	-0.016431002
